PartnerPolicy,Trial,Intentions_RT,Agency,Control,Game,Age,Education,Ethnicity,Religion,Sex,Persec,SocRef,ICARTot,ICARrt,Response,Type1,Type2,Option1_PPT,Option1_Partner,Option2_PPT,Option2_Partner,Diff1,Diff2,Choice,ChoiceAction,id
Competative,17,2022.035,89,1,Choose,42,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,3,2,5,48942.68,2,Individual,Prosocial,12,5,8,8,0,7,Prosocial,1,681
Competative,18,2272.11,89,1,Choose,42,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,3,2,5,48942.68,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,681
Competative,1,1616.705,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Competative,Individual,8,2,9,5,6,4,Competative,3,682
Competative,2,640.7,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,682
Competative,3,475.435,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Competative,Prosocial,10,5,10,10,0,5,Competative,3,682
Competative,4,1088.255,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Individual,Prosocial,12,5,8,8,0,7,Individual,2,682
Competative,5,527.4,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Individual,Competative,12,6,10,2,8,6,Individual,2,682
Competative,6,319.975,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Competative,Prosocial,8,5,8,8,0,3,Competative,3,682
Competative,7,334.675,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Individual,Competative,10,6,8,2,6,4,Individual,2,682
Competative,8,324.215,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,682
Competative,9,192.6,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,682
Competative,10,241.81,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Competative,Individual,6,2,8,5,4,3,Competative,3,682
Competative,11,230.3599999,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,682
Competative,12,203.0600001,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Individual,Prosocial,12,5,9,9,0,7,Individual,2,682
Competative,13,143.8899999,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,682
Competative,14,38.20499999,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,682
Competative,15,414.18,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Competative,Prosocial,9,5,9,9,0,4,Competative,3,682
Competative,16,104.6800001,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Competative,Individual,7,2,8,5,5,3,Competative,3,682
Competative,17,10.2299999,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Individual,Prosocial,12,5,10,10,0,7,Individual,2,682
Competative,18,176,59,1,Choose,23,College/Sixth Form (A level or equivalent),"""White""",Agnostic,Male,2,19,1,1604.61,1,Prosocial,Individual,6,6,10,5,0,5,Prosocial,1,682
Individualist,1,4976,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,2,Prosocial,Individual,6,6,10,5,0,5,Individual,2,683
Individualist,2,10479,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,1,Individual,Competative,12,6,10,2,8,6,Individual,2,683
Individualist,3,5016,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,683
Individualist,4,3400,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,683
Individualist,5,4061,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,683
Individualist,6,2771,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,1,Individual,Competative,10,6,8,2,6,4,Individual,2,683
Individualist,7,2543,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,2,Competative,Individual,6,2,8,5,4,3,Individual,2,683
Individualist,8,2115,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,683
Individualist,9,7308,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,2,Prosocial,Individual,8,8,10,5,0,5,Individual,2,683
Individualist,10,3820,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,2,Prosocial,Individual,7,7,10,5,0,5,Individual,2,683
Individualist,11,2780,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,1,Individual,Prosocial,12,5,9,9,0,7,Individual,2,683
Individualist,12,1980,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,683
Individualist,13,1279,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,2,Competative,Prosocial,9,5,9,9,0,4,Prosocial,1,683
Individualist,14,1926,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,2,Competative,Individual,8,2,9,5,6,4,Individual,2,683
Individualist,15,2774,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,1,Individual,Prosocial,12,5,8,8,0,7,Individual,2,683
Individualist,16,2187,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,2,Individual,Prosocial,12,5,10,10,0,7,Prosocial,1,683
Individualist,17,3059,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,683
Individualist,18,2219,88,1,Choose,54,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Atheist,Female,0,6,8,44778.7,2,Competative,Individual,7,2,8,5,5,3,Individual,2,683
Competative,1,3896.85,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,684
Competative,2,3146.935,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,2,Competative,Prosocial,9,5,9,9,0,4,Prosocial,1,684
Competative,3,3386.235,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,684
Competative,4,3747.705,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,684
Competative,5,2906.23,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,2,Individual,Prosocial,12,5,10,10,0,7,Prosocial,1,684
Competative,6,5745.08,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,2,Prosocial,Individual,6,6,10,5,0,5,Individual,2,684
Competative,7,2161.635,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,2,Individual,Prosocial,12,5,9,9,0,7,Prosocial,1,684
Competative,8,3173.975,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,684
Competative,9,8209.47,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,1,Individual,Competative,12,6,10,2,8,6,Individual,2,684
Competative,10,2783.94,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,2,Competative,Individual,8,2,9,5,6,4,Individual,2,684
Competative,11,2748.855,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,684
Competative,12,2038.385,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,684
Competative,13,2302.01,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,2,Individual,Prosocial,12,5,8,8,0,7,Prosocial,1,684
Competative,14,2779.18,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,1,Individual,Competative,10,6,8,2,6,4,Individual,2,684
Competative,15,2039.67,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,684
Competative,16,1928.305,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,2,Prosocial,Individual,7,7,10,5,0,5,Individual,2,684
Competative,17,1673.3,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,2,Competative,Individual,7,2,8,5,5,3,Individual,2,684
Competative,18,1951.99,69,1,Choose,40,Postgraduate Degree (e.g. MA; MSc),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,5,18,8,35563.36,2,Competative,Individual,6,2,8,5,4,3,Individual,2,684
Individualist,1,5788.97,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,1,Individual,Prosocial,12,5,10,10,0,7,Individual,2,685
Individualist,2,5576.425,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,1,Individual,Prosocial,12,5,8,8,0,7,Individual,2,685
Individualist,3,6249.3,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,2,Competative,Individual,7,2,8,5,5,3,Individual,2,685
Individualist,4,5039.585,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,1,Individual,Prosocial,12,5,9,9,0,7,Individual,2,685
Individualist,5,3067.075,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,2,Prosocial,Individual,7,7,10,5,0,5,Individual,2,685
Individualist,6,1649.245,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,2,Prosocial,Competative,7,7,7,2,0,5,Competative,3,685
Individualist,7,3533.165,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,1,Competative,Prosocial,8,5,8,8,0,3,Competative,3,685
Individualist,8,2674.765,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,2,Prosocial,Individual,8,8,10,5,0,5,Individual,2,685
Individualist,9,2887.25,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,2,Competative,Individual,6,2,8,5,4,3,Individual,2,685
Individualist,10,3639.975,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,2,Individual,Competitive,11,6,9,2,7,5,Competitive,3,685
Individualist,11,3188.5,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,1,Individual,Competative,10,6,8,2,6,4,Individual,2,685
Individualist,12,2794.055,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,2,Individual,Competative,12,6,10,2,8,6,Competative,3,685
Individualist,13,2794.675,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,1,Competative,Prosocial,9,5,9,9,0,4,Competative,3,685
Individualist,14,2353.235,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,2,Prosocial,Competative,6,6,6,2,0,4,Competative,3,685
Individualist,15,2761.445,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,1,Competative,Prosocial,10,5,10,10,0,5,Competative,3,685
Individualist,16,1856.115,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,2,Prosocial,Individual,6,6,10,5,0,5,Individual,2,685
Individualist,17,1527.835,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,2,Prosocial,Competative,8,8,8,2,0,6,Competative,3,685
Individualist,18,3864.06,55,1,Choose,47,Secondary School (GCSE or equivalent),"""White""",Christian,Female,1,6,2,11749.13,1,Competative,Individual,8,2,9,5,6,4,Competative,3,685
Prosocial,1,7192.915,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,1,Competative,Individual,7,2,8,5,5,3,Competative,3,686
Prosocial,2,3185.97,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,686
Prosocial,3,2044.005,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,2,Individual,Prosocial,12,5,9,9,0,7,Prosocial,1,686
Prosocial,4,3035.38,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,686
Prosocial,5,1617.535,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,1,Competative,Individual,8,2,9,5,6,4,Competative,3,686
Prosocial,6,770.625,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,686
Prosocial,7,709.69,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,686
Prosocial,8,1480.49,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,686
Prosocial,9,1269.995,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,2,Individual,Prosocial,12,5,8,8,0,7,Prosocial,1,686
Prosocial,10,1342.925,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,1,Competative,Individual,6,2,8,5,4,3,Competative,3,686
Prosocial,11,848.205,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,1,Prosocial,Individual,6,6,10,5,0,5,Prosocial,1,686
Prosocial,12,1371.01,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,2,Individual,Prosocial,12,5,10,10,0,7,Prosocial,1,686
Prosocial,13,2188.49,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,686
Prosocial,14,1724.105,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,2,Individual,Competative,12,6,10,2,8,6,Competative,3,686
Prosocial,15,1118.185,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,686
Prosocial,16,996.535,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,1,Individual,Competative,10,6,8,2,6,4,Individual,2,686
Prosocial,17,726.64,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,686
Prosocial,18,1347.125,49,1,Choose,55,Undergraduate Degree (e.g. BSc; MBBS),Any other white background,Atheist,Female,0,7,3,4014.69,2,Competative,Prosocial,9,5,9,9,0,4,Prosocial,1,686
Competative,1,3694.2,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,2,Individual,Prosocial,12,5,10,10,0,7,Prosocial,1,687
Competative,2,1719.1,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,687
Competative,3,4937.8,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,2,Competative,Individual,7,2,8,5,5,3,Individual,2,687
Competative,4,2062.6,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,687
Competative,5,3110.6,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,2,Competative,Individual,6,2,8,5,4,3,Individual,2,687
Competative,6,1416,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,1,Prosocial,Individual,6,6,10,5,0,5,Prosocial,1,687
Competative,7,3278.2,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,1,Individual,Competative,10,6,8,2,6,4,Individual,2,687
Competative,8,2999,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,1,Individual,Competative,12,6,10,2,8,6,Individual,2,687
Competative,9,3236.8,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,2,Individual,Prosocial,12,5,9,9,0,7,Prosocial,1,687
Competative,10,1093,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,687
Competative,11,1535.2,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,687
Competative,12,2319.6,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,687
Competative,13,5081.8,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,2,Competative,Individual,8,2,9,5,6,4,Individual,2,687
Competative,14,1097.2,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,687
Competative,15,1278.3,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,2,Competative,Prosocial,9,5,9,9,0,4,Prosocial,1,687
Competative,16,2864.3,100,1,Choose,47,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Male,9,19,4,39353.93,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,687
